cacheStateStorage.set.duration,1757630658223000000,1757630718225000000,0
cacheStateStorage.get.counter,1757630658223000000,1757630718225000000,0
cacheStateStorage.set.counter,1757630658223000000,1757630718225000000,4
workspaceModel.cachedValueWithParameters.clear.count,1757630658223000000,1757630718225000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1757630658223000000,1757630718225000000,12
workspaceModel.workspaceFileIndexData.getPackageName.ms,1757630658223000000,1757630718225000000,0
workspaceModel.replace.project.model.ms,1757630658223000000,1757630718225000000,0
workspaceModel.loading.from.cache.ms,1757630658223000000,1757630718225000000,0
workspaceModel.updates.count,1757630658223000000,1757630718225000000,0
workspaceModel.cachedValue.calculated.count,1757630658223000000,1757630718225000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1757630658223000000,1757630718225000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1757630658223000000,1757630718225000000,0
workspaceModel.loading.total.ms,1757630658223000000,1757630718225000000,0
workspaceModel.workspaceFileIndexData.init.ms,1757630658223000000,1757630718225000000,0
workspaceModel.to.snapshot.ms,1757630658223000000,1757630718225000000,0
workspaceModel.update.unloaded.entities.ms,1757630658223000000,1757630718225000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1757630658223000000,1757630718225000000,60
workspaceModel.updates.precise.ms,1757630658223000000,1757630718225000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1757630658223000000,1757630718225000000,24
workspaceModel.cachedValue.total.get.count,1757630658223000000,1757630718225000000,25933
workspaceModel.on.changed.ms,1757630658223000000,1757630718225000000,0
workspaceModel.init.bridges.ms,1757630658223000000,1757630718225000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1757630658223000000,1757630718225000000,0
workspaceModel.pre.handlers.ms,1757630658223000000,1757630718225000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1757630658223000000,1757630718225000000,0
workspaceModel.check.recursive.update.ms,1757630658223000000,1757630718225000000,0
